LandUse,LotArea,BldgArea,NumBldgs,NumFloors,UnitsRes,LotFront,LotDepth,BldgFront,BldgDepth,ProxCode,LotType,AssessLand,BuiltFAR,BoroCode,BBL,XCoord,YCoord,ZoneMap,Sanborn,TaxMap,PLUTOMapID,Shape_Leng,Shape_Area,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Source EUI (kBtu/ft²),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Energy Use (kBtu),Latitude,Longitude,NTA,GeoID,ntaname,Mean household income (dollars),Civilian noninstitutionalized population with private insurance,Population in labour force,Population with determined poverty status,Population with 65 years and over,Population,Total households,School Employees,Population with bachelor’s degree or higher,Married males,Married females,Average household size,Vacant housing units,Median Gross Rent (dollars),Housing units with 3 or more vehicles available
5,19750,126707,1,9.0,0,200.0,98.75,200.0,70.0,3,5,1816200,6.42,1,1006970056,982872,212620,8b,105S004,10301,1,601.4004741,20169.72142,126707.0,3,52,187.7,29536.7,10338076.2,40.750198,-74.004248,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,6949,101221,1,19.0,114,79.0,105.0,79.0,96.0,2,3,1089000,14.57,1,1007660039,984558,208942,8d,103 033,10304,1,370.1583607,7398.650276,96221.0,89,50,125.7,54151.7,7929259.6,40.740067,-73.999134,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,4809,25123,1,7.0,28,46.67,103.17,47.0,91.0,3,5,377100,5.22,1,1007700048,984970,209937,8d,103 034,10304,1,308.1232188,5056.598589,25123.0,117,53,121.6,18749.0,2262908.6,40.743054,-73.997171,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,4075,49237,1,12.0,0,50.0,81.67,50.0,78.0,3,5,756000,12.08,1,1008000057,986119,210537,8d,105S011,10305,1,269.6220355,4241.792581,37655.0,108,71,108.6,2788.0,3333187.9,40.744615,-73.992909,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,10041,44800,1,6.0,59,97.25,103.25,97.0,70.0,3,5,787500,4.46,1,1007640062,983884,208839,8b,103 032,10304,1,403.7263846,10159.26186,44800.0,89,80,131.2,32856.1,4152189.2,40.739845,-74.000628,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,8678,64416,1,8.0,26,66.0,131.58,66.0,118.0,2,5,760500,7.42,1,1007930067,984993,209074,8d,103 029,10305,1,392.0776039,8582.345385,58416.0,113,66,127.1,39200.3,5374605.9,40.740493,-73.996547,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,11968,57606,1,6.0,60,130.08,92.0,118.0,78.0,2,5,990000,4.81,1,1007960007,985325,209638,8d,103 030,10305,1,446.3713481,12161.28337,57605.0,81,87,90.2,30727.4,3775821.4,40.741917,-73.996243,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,5925,31512,1,12.0,47,60.0,98.75,53.0,70.0,1,5,444150,5.32,1,1007540031,985386,212577,8d,105S019,10304,1,334.8023277,6424.935321,31512.0,32,70,121.9,17648.6,2475356.2,40.749935,-73.995875,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,5925,31512,1,12.0,47,60.0,98.75,53.0,70.0,1,5,444150,5.32,1,1007540031,985386,212577,8d,105S019,10304,1,334.8023277,6424.935321,31512.0,32,71,123.9,17658.9,2498524.2,40.749935,-73.995875,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,14815,39698,1,6.0,67,151.25,98.75,151.0,83.0,3,5,290250,2.68,1,1007750009,985244,211190,8d,105S010,10304,1,506.2083149,15376.30985,39698.0,81,10,202.0,42211.4,5502466.8,40.745947,-73.996027,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,10444,52500,1,5.0,0,124.33,84.0,124.0,82.0,3,5,1512000,5.03,1,1007940017,985258,209114,8d,103 029,10305,1,422.0261389,10785.78517,52500.0,30,58,244.7,12005.9,5338020.9,40.740339,-73.996128,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
8,7314,25732,1,5.0,0,79.42,92.0,79.0,82.0,3,5,1120500,3.52,1,1007920050,985115,208745,8d,103 029,10305,1,347.6842683,7501.659574,25732.0,109,87,112.8,3.3,1522687.0,40.739689,-73.996456,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,21344,174621,1,14.0,210,232.0,92.0,231.0,62.0,1,5,2970000,8.18,1,1007960048,985667,209557,8d,103 030,10305,1,655.4879709,22103.58111,174621.0,19,71,107.4,72304.1,11217701.2,40.741964,-73.994572,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,7900,63200,1,8.0,0,80.0,98.75,80.0,99.0,3,5,711000,8.0,1,1007540068,985123,212845,8d,105S019,10304,1,368.9170055,8330.378058,63200.0,115,44,155.3,26.8,5655687.1,40.750893,-73.996286,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,8223,97867,1,16.0,127,83.25,98.75,77.0,79.0,1,5,388800,11.9,1,1007320007,984703,214181,8d,105S029,10302,1,379.6617894,8896.18288,97857.0,90,43,148.8,78529.2,10109736.5,40.754321,-73.998517,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,9298,48249,1,6.0,61,101.5,92.0,102.0,76.0,3,5,540000,5.19,1,1007960067,985343,209737,8d,103 030,10305,1,394.2885443,9703.162609,48249.0,69,92,91.1,26639.0,3235236.9,40.742219,-73.995182,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,8229,98454,1,16.0,0,83.33,98.75,83.0,98.0,3,5,652500,11.96,1,1007600012,985818,214157,8d,105N031,10304,1,375.1737518,8768.020912,98454.0,91,89,95.8,21.9,4489875.6,40.754063,-73.993875,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,7400,80977,1,14.0,130,74.0,100.0,74.0,100.0,3,3,1156500,10.94,1,1007710038,985141,210009,8d,103 034,10304,1,354.1940743,7672.634166,80977.0,58,8,154.4,41299.5,7045095.1,40.742952,-73.996889,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
8,65600,85085,1,3.0,0,257.5,262.5,53.0,279.0,1,3,8550000,1.3,1,1007240023,984186,212160,8d,105S006,10302,1,1048.749509,66721.91136,83100.0,68,56,139.7,63579.9,8295517.3,40.748977,-73.999531,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
6,4937,26350,1,6.0,0,50.0,98.75,50.0,99.0,2,5,315000,5.34,1,1007610007,985890,214409,8d,105N032,10304,1,299.521017,4892.449083,26350.0,119,65,64.8,3903.7,853895.4,40.754691,-73.993474,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,9973,50029,1,7.0,69,101.0,98.75,101.0,63.0,3,5,774000,5.02,1,1007750017,985355,211129,8d,105S010,10304,1,405.118573,10257.49625,50029.0,58,86,99.1,1947.8,3472134.6,40.745829,-73.995741,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,9200,118945,1,12.0,0,50.0,184.0,50.0,181.0,3,4,1458000,12.93,1,1007670015,984346,209398,8d,103 033,10304,1,473.1125226,9329.45256,132179.0,109,78,147.5,21069.7,8620152.7,40.741034,-73.999599,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,9200,118945,1,12.0,0,50.0,184.0,50.0,181.0,3,4,1458000,12.93,1,1007670015,984346,209398,8d,103 033,10304,1,473.1125226,9329.45256,132179.0,109,79,151.7,26445.0,9165295.4,40.741034,-73.999599,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,5925,49183,1,8.0,0,60.0,98.75,60.0,99.0,3,5,693000,8.3,1,1007730024,985149,210653,8d,105S009,10304,1,324.2574607,6174.537419,49183.0,113,72,112.4,8324.5,2495134.0,40.744577,-73.996756,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,7074,53298,1,8.0,28,74.0,92.0,74.0,92.0,3,5,666000,7.53,1,1007930022,985256,208841,8d,103 029,10305,1,381.4001425,7718.472789,57029.0,110,14,121.2,3884.6,4959082.3,40.739675,-73.996384,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,33900,538520,1,18.0,0,176.0,198.0,148.0,198.0,1,3,2704500,15.89,1,1007310001,984533,213998,8d,105S018,10302,1,763.8607221,34742.0608,515000.0,92,22,306.5,313767.4,80354282.3,40.754329,-73.998578,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,4938,41423,1,13.0,51,50.0,98.75,50.0,67.0,3,5,386550,8.39,1,1007970074,985459,209964,8d,103 030,10305,1,301.3435194,5116.516385,41423.0,19,73,117.4,21740.3,3096316.0,40.742919,-73.99494,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,9875,113062,1,12.0,0,100.0,98.75,100.0,99.0,3,5,1498500,11.45,1,1008010024,986256,210629,8d,105S012,10305,1,404.9899312,10244.20986,113062.0,113,93,135.6,15372.3,6436945.9,40.74458,-73.992775,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,8603,38468,1,4.0,0,83.33,103.25,83.0,100.0,3,2,1687500,4.47,1,1007120021,982532,209460,8b,103 040,10302,1,388.1962215,9229.423492,80827.0,90,58,177.9,25600.3,8552270.7,40.741245,-74.006045,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,8229,58394,1,8.0,57,50.0,98.75,98.75,83.34,1,3,508500,7.1,1,1007200045,983707,211116,8b,105S005,10302,1,357.7701709,7976.893428,48128.0,20,60,118.9,17998.4,3604517.4,40.745916,-74.002007,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,5289,63363,2,25.0,0,53.56,98.75,53.56,63.75,3,5,1575000,11.98,1,1007590026,985946,213789,8d,105N031,10304,1,311.3126571,5498.101207,26750.0,69,1,529.3,18851.3,6234605.6,40.753215,-73.993806,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,8260,49880,1,7.0,40,80.0,103.25,80.0,103.0,3,5,706500,6.04,1,1007910009,984725,208557,8d,103 028,10305,1,375.2770199,8625.127492,49880.0,127,88,83.2,19229.8,2683242.3,40.738843,-73.998214,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,7744,32736,1,6.0,41,75.0,103.25,75.0,90.0,3,5,454500,4.23,1,1007910050,985147,208446,8d,103 028,10305,1,362.6400403,7972.778436,33718.0,80,86,105.1,22136.1,2649494.2,40.738978,-73.99659,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,4600,32930,1,7.0,31,46.0,100.0,46.0,100.0,2,3,263250,7.16,1,1007400037,983826,209489,8b,103 037,10303,1,309.6794858,5253.481445,32930.0,119,9,160.8,26837.0,3568106.3,40.74184,-74.001559,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,12961,57207,1,6.0,118,131.25,98.75,131.0,86.0,3,5,1012500,4.41,1,1007730056,985283,210696,8d,105S009,10304,1,467.0168841,13451.09595,57207.0,89,100,67.8,852.5,1461677.1,40.745104,-73.995998,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,4937,45449,1,9.0,0,50.0,98.75,50.0,99.0,3,5,756000,9.21,1,1008010019,986124,210702,8d,105S012,10305,1,310.2590996,5328.73045,45449.0,98,87,74.6,0.0,1962386.0,40.744648,-73.992937,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,10097,127000,1,12.0,107,102.25,98.75,102.0,99.0,2,5,1449000,12.58,1,1007980071,985671,210140,8d,105S011,10305,1,407.3694853,10370.21602,127000.0,109,80,98.3,47286.8,7414276.2,40.74349,-73.994211,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,10038,120010,1,13.0,75,159.33,63.0,159.0,62.0,2,5,792000,11.96,1,1007470028,984491,210996,8d,105S007,10303,1,459.4289908,11089.28723,120591.0,113,60,109.5,69176.8,9391556.8,40.745601,-73.999192,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,23732,157364,2,16.0,200,257.92,92.0,258.0,90.0,3,5,2632500,6.63,1,1007680059,984507,209641,8d,103 033,10304,1,699.4937668,23889.64658,142364.0,33,82,103.3,65695.5,9913019.1,40.742324,-73.999069,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,23732,157364,2,16.0,200,257.92,92.0,258.0,90.0,3,5,2632500,6.63,1,1007680059,984507,209641,8d,103 033,10304,1,699.4937668,23889.64658,134364.0,33,73,121.1,65691.0,9918872.1,40.742324,-73.999069,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,8100,46812,1,7.0,61,81.0,100.0,74.0,84.0,2,3,1107000,5.78,1,1007670043,984723,209250,8d,103 033,10304,1,366.0895332,8289.480186,46812.0,60,49,129.4,1718.2,4075106.5,40.741228,-73.998293,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,9875,101000,1,13.0,89,98.75,100.0,99.0,0.0,3,5,2250000,10.23,1,1006990033,983591,212780,8b,105S004,10301,1,403.6209867,10179.41402,101000.0,11,9,155.5,48803.1,8661097.9,40.750492,-74.00214,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,9875,101000,1,13.0,89,98.75,100.0,99.0,0.0,3,5,2250000,10.23,1,1006990033,983591,212780,8b,105S004,10301,1,403.6209867,10179.41402,101000.0,11,24,158.4,49373.7,8800045.6,40.750679,-74.002007,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,10775,167210,1,12.0,0,100.0,142.5,100.0,184.0,3,4,630000,15.52,1,1007670054,984508,209346,8d,103 033,10304,1,489.5991189,11194.66086,167228.0,107,74,162.0,47662.4,12656848.8,40.741382,-73.998658,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,10775,167210,1,12.0,0,100.0,142.5,100.0,184.0,3,4,630000,15.52,1,1007670054,984508,209346,8d,103 033,10304,1,489.5991189,11194.66086,116020.0,107,66,277.9,49117.7,17220115.0,40.741382,-73.998658,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,11875,152342,1,18.0,262,100.0,118.75,100.0,119.0,3,5,3730500,12.83,1,1007720056,985228,210374,8d,105S009,10304,1,451.5733891,12615.18999,146912.0,92,72,134.1,7719.6,13910129.9,40.744338,-73.99624,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,11275,266912,1,25.0,0,78.75,130.5,78.0,129.0,3,3,2619000,23.67,1,1007590037,986125,213682,8d,105N031,10304,1,463.0337446,11578.50476,267339.0,93,78,130.3,19562.5,18761718.7,40.753047,-73.99285,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,28042,134235,1,5.0,7,184.0,158.67,184.0,149.0,2,3,11250000,4.79,1,1007940030,985580,208993,8d,103 029,10305,1,696.6303891,29081.61864,99235.0,115,26,246.2,52782.6,15101863.6,40.739952,-73.994962,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,39490,269584,3,13.0,210,125.0,98.75,0.0,0.0,3,5,4641300,6.83,1,1007000027,983553,213144,8b,105S015,10301,1,1257.722064,40254.56401,269584.0,1,41,145.2,119411.5,21440615.0,40.751233,-74.002819,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,12442,62586,1,6.0,68,126.0,98.75,126.0,83.0,3,5,976500,5.03,1,1007750022,985454,211074,8d,105S010,10304,1,451.7124651,12616.83698,62586.0,84,47,107.6,1814.5,5226326.5,40.745776,-73.995619,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,18085,126134,1,7.0,64,129.0,150.0,129.0,150.0,3,3,3249000,6.97,1,1007910001,984624,208623,8d,103 028,10305,1,574.197081,19215.0867,135653.0,81,71,92.1,68789.1,9041618.0,40.739071,-73.998755,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,13578,109795,1,13.0,111,135.75,100.0,135.0,100.0,1,3,2700450,8.09,1,1006940039,982951,211626,8b,105S003,10301,1,476.8726628,13941.50139,103395.0,8,63,128.6,44202.3,7970056.2,40.747717,-74.004259,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
7,19800,51845,1,4.0,0,100.0,197.5,100.0,198.0,1,4,1068300,2.62,1,1007100011,984601,215476,8d,105S028,10302,1,704.2698317,19172.26922,51845.0,90,49,173.4,30622.5,5124250.6,40.758221,-73.998022,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,7550,37782,1,6.0,53,86.0,106.25,86.0,78.0,3,5,594000,5.0,1,1007660009,984045,209239,8d,103 033,10304,1,399.5079036,9258.738754,40427.0,89,65,117.9,32009.0,3702889.1,40.740512,-74.000188,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,7550,37782,1,6.0,53,86.0,106.25,86.0,78.0,3,5,594000,5.0,1,1007660009,984045,209239,8d,103 033,10304,1,399.5079036,9258.738754,37782.0,89,44,126.2,32009.0,3702889.0,40.740512,-74.000188,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,6432,38330,1,10.0,64,49.5,129.5,50.0,110.0,3,5,612000,5.96,1,1007640051,984104,208701,8d,103 032,10304,1,370.7337897,6623.350816,41205.0,91,1,269.6,72178.4,8479058.2,40.739606,-74.000061,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,9656,76651,1,8.0,0,63.67,153.67,64.0,153.0,3,3,1804500,7.94,1,1007950037,985663,209153,8d,103 030,10305,1,463.3103023,10797.16895,106941.0,121,79,135.8,25894.6,6803961.1,40.740581,-73.994504,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,21394,128350,1,6.0,112,103.25,207.17,103.0,207.0,3,3,2101500,6.0,1,1007650035,984383,208746,8d,103 032,10304,1,640.3820662,22634.07507,128350.0,79,41,116.1,13432.2,9865043.9,40.739431,-73.999603,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
8,11584,33806,1,5.0,0,62.17,206.5,62.0,64.0,3,4,1677600,2.92,1,1007900011,984669,208338,8d,103 028,10305,1,546.1762165,11770.98958,33806.0,41,59,51.6,1513.8,718177.9,40.738676,-73.99786,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,4687,28321,1,7.0,28,37.5,125.0,38.0,111.0,3,5,193050,6.04,1,1007380015,983127,209147,8b,103 036,10303,1,339.0488094,5022.494555,28231.0,119,100,43.1,1411.5,523196.6,40.740306,-74.003814,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
3,4687,28321,1,7.0,28,37.5,125.0,38.0,111.0,3,5,193050,6.04,1,1007380015,983127,209147,8b,103 036,10303,1,339.0488094,5022.494555,28231.0,119,100,43.1,1411.5,523196.6,40.740306,-74.003814,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,19550,77712,1,6.0,100,103.5,200.0,104.0,189.0,2,3,1152000,3.98,1,1007430038,984085,210052,8d,103 038,10303,1,620.2303513,20362.2633,83151.0,94,58,134.0,15849.4,8103804.2,40.743026,-74.000696,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,17388,153053,1,20.0,43,0.0,0.0,0.0,0.0,2,3,5477401,8.8,1,1006937502,982226,211640,8b,103 044,10301,1,563.8809778,17810.04701,204899.0,6,6,153.9,88435.8,16789534.5,40.747053,-74.006626,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
5,9875,98800,1,10.0,0,50.0,197.5,50.0,198.0,3,4,3069000,10.01,1,1007990028,986097,210187,8d,105S011,10305,1,509.2732196,10407.63508,53500.0,52,17,285.8,53.8,8048802.7,40.743248,-73.993591,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
4,4938,30500,1,6.0,40,49.33,100.0,49.0,99.0,3,3,276300,6.18,1,1007220043,984029,211711,8d,105S005,10302,1,316.3388889,5454.295349,30500.0,90,21,172.5,556.3,2846732.4,40.747794,-74.00048,Hudson Yards-Chelsea-Flatiron-Union Square,MN0401,Chelsea-Hudson Yards,183002.0,49723,43566,60280,8150,60836,35730,7674,38340,30271,26227,1.68,4987,2331.0,168
