BBL,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Latitude,Longitude,NTA
3051620020,32385.0,78,71,4.3,0.7,40.642643,-73.95961,Flatbush
3011920006,30000.0,93,44,3.1,0.9,40.665637,-73.961406,Crown Heights South
2026090043,32860.0,108,42,4.8,0,40.829866,-73.905027,Claremont-Bathgate
1019080001,37875.0,109,2,11,0.5,40.807132,-73.947976,Central Harlem South
2028760065,29315.0,97,93,4.2,0.8,40.847021,-73.920367,University Heights-Morris Heights
2028760067,29315.0,97,92,4.6,0.8,40.847128,-73.920193,University Heights-Morris Heights
2039990001,42140.0,93,61,5.3,0.1,40.841247,-73.849787,Westchester-Unionport
2030500008,28000.0,94,79,4.1,0.1,40.853817,-73.893533,Claremont-Bathgate
1012530004,25270.0,109,91,3.8,0.1,40.795152,-73.976163,Upper West Side
2032670056,43645.0,55,74,6.6,0.1,40.878675,-73.901887,Van Cortlandt Village
1016807502,25174.0,12,59,8.6,0.5,40.79218,-73.940173,East Harlem South
1020830026,26630.0,119,63,3.7,0.9,40.829286,-73.94544,Hamilton Heights
2058600230,30000.0,91,39,3.3,0,40.905362,-73.901522,North Riverdale-Fieldston-Riverdale
1007750064,30928.0,99,68,17.7,0,40.746608,-73.995705,Hudson Yards-Chelsea-Flatiron-Union Square
1020510043,25986.0,99,65,3.7,0,40.823203,-73.945142,Hamilton Heights
2030950007,25176.0,88,37,3,0.1,40.8473,-73.889319,East Tremont
3014990020,44433.0,89,28,6.6,0.8,40.684375,-73.91454,Ocean Hill
1018240014,33873.0,98,69,3.7,0.2,40.801647,-73.95255,Central Harlem South
2026030026,31050.0,95,5,10.3,0,40.812676,-73.901345,Longwood
2026220040,25578.0,109,10,5.7,1,40.826269,-73.906304,Morrisania-Melrose
1008740073,27585.0,108,6,6.8,0.1,40.73736,-73.987298,Gramercy
1022480012,43911.0,89,64,3,0.8,40.868595,-73.925775,Marble Hill-Inwood
1005920082,38214.0,95,94,4.7,0.5,40.733022,-74.001916,West Village
1007920012,34662.0,79,71,4.7,0.7,40.739214,-73.997106,Hudson Yards-Chelsea-Flatiron-Union Square
1006110027,25075.0,93,73,3.5,0.7,40.734638,-74.001443,West Village
1006180028,32000.0,50,5,11.9,1,40.738758,-74.000195,West Village
1015350007,27500.0,99,79,4.7,0.8,40.780578,-73.952139,Yorkville
1006180044,27075.0,119,93,3.6,0.6,40.738102,-74.000718,West Village
1018700042,26040.0,94,58,4.6,0.8,40.796245,-73.969572,Upper West Side
1011820029,44838.0,109,35,6.7,0.9,40.778729,-73.985276,Lincoln Square
1018700043,41104.0,99,27,5.7,0.7,40.796446,-73.970464,Upper West Side
1007710014,41100.0,99,85,4.3,0.6,40.743523,-73.998243,Hudson Yards-Chelsea-Flatiron-Union Square
1007660071,25362.0,99,60,5.3,0.9,40.741053,-73.999693,Hudson Yards-Chelsea-Flatiron-Union Square
2032850015,36185.0,83,46,4.1,1,40.869192,-73.883902,Bedford Park-Fordham North
1006290029,38376.0,114,1,14.2,1.2,40.739867,-74.002818,West Village
1008930066,42231.0,94,65,4.7,0.7,40.748651,-73.978071,Murray Hill-Kips Bay
1015530016,33300.0,89,47,5.6,1,40.78011,-73.949081,Yorkville
1014370032,32966.0,79,81,3.9,0.6,40.76251,-73.961115,Lenox Hill-Roosevelt Island
4012900049,30540.0,92,58,4.8,1,40.749103,-73.887024,Jackson Heights
4012900029,30540.0,93,66,4.3,1,40.749198,-73.886114,Jackson Heights
1014680039,28560.0,99,81,5,0,40.768903,-73.954544,Lenox Hill-Roosevelt Island
1005910040,43128.0,119,1,13.6,1.3,40.732967,-74.003839,West Village
4030850055,42450.0,65,43,4,0.9,40.727753,-73.860755,Rego Park
4014920032,33600.0,56,20,4.4,1.2,40.745979,-73.883723,Elmhurst
4092340034,40700.0,80,15,3.6,1.1,40.703398,-73.833373,Kew Gardens
4106980006,45760.0,91,12,4.1,0.8,40.720978,-73.739052,Queens Village
4105420103,34560.0,88,9,6.5,0.7,40.715312,-73.750769,Queens Village
2026030030,40500.0,95,53,4,0,40.812398,-73.901211,Longwood
2025050003,47064.0,8,82,5.1,0.5,40.833949,-73.925886,Highbridge
2028260024,28100.0,95,69,5,0.7,40.848177,-73.909403,Mount Hope
2027850056,30000.0,95,24,6,1.1,40.836318,-73.911302,East Concourse-Concourse Village
2027850054,30000.0,95,33,5.5,1,40.836686,-73.911088,East Concourse-Concourse Village
2028290062,40633.0,11,27,6.6,0.9,40.852259,-73.906426,Mount Hope
2031610007,26712.0,99,40,3.8,0,40.854161,-73.903528,Mount Hope
1020290039,28200.0,99,52,5.3,0.7,40.82128,-73.940327,Central Harlem North-Polo Grounds
2028400014,39600.0,95,33,4.6,1,40.838742,-73.917992,West Concourse
2025500044,37770.0,104,3,6.8,1.4,40.805067,-73.914865,Mott Haven-Port Morris
2025500038,36000.0,109,25,6.3,0.9,40.805336,-73.914674,Mott Haven-Port Morris
3019740051,44460.0,99,72,4.1,0.6,40.685592,-73.956105,Clinton Hill
3016830085,28628.0,7,43,5.6,0.5,40.681629,-73.925349,Crown Heights North
2028390018,46117.0,93,39,5.9,0.9,40.837913,-73.917837,West Concourse
2025540044,38784.0,94,62,5.7,0.7,40.808543,-73.912914,Mott Haven-Port Morris
1021170034,20489.0,112,49,5.1,0.1,40.834233,-73.941421,Washington Heights South
1021590025,35244.0,108,33,4.9,0.1,40.852129,-73.928758,Washington Heights North
1021610064,39485.0,96,89,4.5,0.1,40.85517,-73.927652,Washington Heights North
1021610060,39485.0,96,66,4.2,0.1,40.855411,-73.927471,Washington Heights North
1021610055,38510.0,96,31,4.9,0,40.855718,-73.927247,Washington Heights North
1021570091,25815.0,102,29,4.8,0.1,40.851957,-73.930461,Washington Heights North
3018150126,38202.0,88,89,4,0.5,40.68709,-73.942921,Bedford
2025500010,26100.0,109,69,4.7,0.7,40.806625,-73.917052,Mott Haven-Port Morris
2026830039,25926.0,112,87,3.9,0,40.812479,-73.902956,Longwood
2026030020,29230.0,96,76,3.9,0,40.812509,-73.902786,Longwood
1020990011,40194.0,99,78,4.7,0.6,40.831192,-73.948023,Hamilton Heights
2026830090,40992.0,94,51,4.8,0.8,40.813117,-73.900697,Longwood
2026030165,38419.0,94,49,4.8,0,40.813161,-73.900473,Longwood
1022390037,37690.0,94,23,4.5,0,40.867231,-73.925564,Marble Hill-Inwood
2025680060,27575.0,92,63,6,0.8,40.807159,-73.912305,Mott Haven-Port Morris
2026300051,44366.0,97,44,7.3,0.6,40.821098,-73.906755,Melrose South-Mott Haven North
2027460007,36005.0,106,20,4.4,0,40.821663,-73.890279,Hunts Point
2027120028,47826.0,90,18,9.1,1.1,40.820637,-73.893894,Longwood
2027080001,41750.0,109,53,5.9,0.1,40.815763,-73.900437,Longwood
2025070029,39358.0,95,51,5.1,0.1,40.831406,-73.927841,Highbridge
2028720040,33200.0,97,23,7.8,0.8,40.840959,-73.920971,Highbridge
1021690012,33358.0,105,21,4.9,0.1,40.856409,-73.930069,Washington Heights North
2050470023,36000.0,91,72,6.4,0.5,40.8979,-73.853594,Woodlawn-Wakefield
1022360017,37860.0,89,15,4.6,1.3,40.867455,-73.919341,Marble Hill-Inwood
1020530058,27108.0,99,76,4.9,0.6,40.825423,-73.943738,Hamilton Heights
1021350013; 1021350017; 1021350020,194364.0,98,18,3.1,0.7,40.836368,-73.946613,Washington Heights South
2029470040,28279.0,96,35,5,0.9,40.844814,-73.892879,East Tremont
1020980019,41874.0,93,83,5,0.1,40.830415,-73.948124,Hamilton Heights
4091940007,46200.0,88,51,3.2,0.9,40.700812,-73.841112,Richmond Hill
5000110020,75414.0,54,33,4.3,1.1,40.644912,-74.079684,West New Brighton-New Brighton-St. George
1021420045,54220.0,89,26,4.1,1,40.843858,-73.941283,Washington Heights South
3051200012,82662.0,66,63,4.5,0.7,40.646259,-73.96346,Flatbush
3024380020,23400.0,92,36,9.4,0.7,40.708144,-73.951523,North Side-South Side
4015580026,49638.0,79,37,4.6,0.8,40.74404,-73.878083,Elmhurst
4031000018,74400.0,72,76,2.5,0.7,40.726108,-73.858463,Rego Park
4021160043,86118.0,68,67,3.4,0.8,40.72845,-73.854425,Forest Hills
4051810006,49925.0,93,21,2.8,1,40.757091,-73.824497,Flushing
1012060029,128119.0,93,84,4,0.6,40.789312,-73.966776,Upper West Side
3051620026,80676.0,87,61,3.5,0.7,40.642344,-73.959553,Flatbush
3013180001,136892.0,81,68,3.7,0.7,40.661793,-73.959934,Prospect Lefferts Gardens-Wingate
4097150220,63360.0,66,59,3.6,0.8,40.711066,-73.816664,Briarwood-Jamaica Hills
3066530006,52410.0,80,78,2.7,0.6,40.606194,-73.976847,Bensonhurst East
3075620001,66000.0,56,61,3.4,0.7,40.63192,-73.94344,East Flatbush-Farragut
3068210275,73932.0,55,37,3.8,0.9,40.605587,-73.955754,Madison
3075780057,78420.0,78,60,3.3,0.7,40.631784,-73.945396,Flatlands
3024170039,27166.0,104,88,4.5,0.6,40.712883,-73.963503,North Side-South Side
4092230034,37024.0,88,4,6,1,40.700773,-73.835064,Richmond Hill
4017860017,40936.0,54,7,12.7,0.9,40.753209,-73.852941,Corona
3053890067,41963.0,87,41,3.8,1,40.637053,-73.974299,Kensington-Ocean Parkway
1016447501,35917.0,12,71,5.9,0.4,40.798918,-73.940235,East Harlem North
4031980033,43599.0,81,34,4.3,0.6,40.715663,-73.852956,Forest Hills
4016790001,39267.0,54,11,7.8,0,40.760369,-73.860842,East Elmhurst
1012110056,43896.0,92,76,3.2,0.7,40.784028,-73.97638,Upper West Side
4157380033,43500.0,74,5,4.3,1.2,40.603626,-73.767946,Far Rockaway-Bayswater
3059170016,48000.0,56,78,5,0.6,40.633243,-74.028967,Bay Ridge
1005440045,35956.0,119,52,10,0.9,40.728155,-73.990933,East Village
1012990033,359326.0,88,77,13.4,0,40.752328,-73.973324,Turtle Bay-East Midtown
2027620280,25765.0,99,29,4.9,0.6,40.819283,-73.884712,Hunts Point
2026980084,47600.0,94,74,3.5,0.7,40.82158,-73.898929,Longwood
2046280001,75643.0,93,66,3.7,0,40.875293,-73.867797,Williamsbridge-Olinville
1021390161,28819.0,102,89,3.5,0,40.843559,-73.941894,Washington Heights South
3067210065,59456.0,96,85,2.1,0.5,40.624694,-73.956206,Midwood
3076200033,39270.0,93,76,3,0.5,40.622627,-73.955797,Midwood
3013140001,45900.0,101,87,3,0.5,40.663006,-73.957139,Prospect Lefferts Gardens-Wingate
2032560190,43776.0,92,11,3.9,0.1,40.876573,-73.901554,Van Cortlandt Village
2048260043,34355.0,50,80,3.6,0,40.888385,-73.86351,Williamsbridge-Olinville
1004537501,46707.0,11,57,8.1,0.3,40.72999,-73.985438,East Village
1009090015,44912.0,57,63,6.2,0,40.741523,-73.979773,Murray Hill-Kips Bay
1021360050,40778.0,107,74,3.5,0.8,40.835724,-73.944608,Washington Heights South
1011470059,28971.0,93,56,5.2,0.8,40.78077,-73.978758,Upper West Side
2042520017,37729.0,55,42,6.5,0.9,40.855675,-73.829012,Pelham Bay-Country Club-City Island
2030800041,26739.0,107,71,5,0.9,40.847606,-73.890598,East Tremont
2030800004,32932.0,107,89,3.5,0.3,40.847807,-73.891121,East Tremont
2031490061,37350.0,79,71,3,0,40.851293,-73.900391,Mount Hope
2031990062,40000.0,96,53,5.3,0,40.861645,-73.903062,Kingsbridge Heights
1005207501,31054.0,119,8,7.1,1,40.72776,-74.004084,SoHo-TriBeCa-Civic Center-Little Italy
1011170016,34290.0,81,54,4.1,0,40.771515,-73.98049,Lincoln Square
1011860084,41800.0,114,90,3.7,0.6,40.784451,-73.981414,Upper West Side
2033470043,44950.0,95,89,3.1,0,40.876193,-73.874904,Norwood
2033520001,36000.0,95,92,2.8,0.1,40.876725,-73.874278,Norwood
2057987502,37408.0,16,13,7.2,0.7,40.887159,-73.90859,Spuyten Duyvil-Kingsbridge
1015710008,47855.0,118,42,6.1,0.5,40.779895,-73.946604,Yorkville
1019490018,46752.0,107,62,3.8,0,40.809028,-73.953892,Central Harlem South
1020810014,38925.0,109,76,4.7,0.8,40.828254,-73.946861,Hamilton Heights
1021800032,28775.0,97,51,3.4,0,40.85383,-73.937283,Washington Heights North
1018890061,26997.0,109,52,3.6,0.9,40.798952,-73.970524,Upper West Side
1016540029,28014.0,92,20,6.5,0,40.790409,-73.944035,East Harlem South
1020540096,31014.0,99,49,4.8,0.1,40.828578,-73.941434,Hamilton Heights
3014010043,32516.0,99,62,2.9,0.6,40.667666,-73.934023,Crown Heights North
3013260015,34625.0,95,60,3.4,0.7,40.663875,-73.942706,Crown Heights South
3013050072,34125.0,96,78,2.6,0.5,40.664574,-73.952943,Crown Heights South
1018280030,27510.0,99,22,4,1.3,40.800846,-73.95427,Central Harlem South
3042340012,31640.0,94,10,3.6,1.1,40.675548,-73.870853,East New York
1001807502,25500.0,104,50,6.2,0.6,40.718051,-74.008932,SoHo-TriBeCa-Civic Center-Little Italy
3054007501,47842.0,11,35,8.1,0.5,40.634102,-73.972341,Kensington-Ocean Parkway
2031290004,34875.0,103,39,4.3,0.9,40.84559,-73.880911,East Tremont
2028000068,52000.0,82,49,4.1,0.9,40.847418,-73.904936,Mount Hope
3041560006,27230.0,92,13,4.8,1.1,40.6779,-73.876001,East New York
2031710001,27840.0,93,7,7.7,1.1,40.857059,-73.902562,Fordham South
2031990066,40000.0,96,68,4.8,0,40.861816,-73.902949,Kingsbridge Heights
2025060033,31815.0,94,14,3.8,1.2,40.838034,-73.923233,Highbridge
3073210066,46200.0,59,63,5.1,0.7,40.600309,-73.955725,Madison
2033230032,49657.0,87,33,3.5,0,40.877261,-73.886484,Bedford Park-Fordham North
2033060018,32300.0,83,55,3.1,0.8,40.872524,-73.886659,Bedford Park-Fordham North
2033070058,35537.0,88,42,2.7,0.8,40.872453,-73.886308,Bedford Park-Fordham North
2032980016,47145.0,87,30,3.4,0.9,40.871236,-73.885558,Bedford Park-Fordham North
2033070053,36684.0,93,55,3.6,0.9,40.872372,-73.885582,Bedford Park-Fordham North
2033070007,36216.0,79,19,4,1.2,40.872627,-73.885451,Bedford Park-Fordham North
2033070084,44916.0,71,37,3.7,0.9,40.872776,-73.885411,Bedford Park-Fordham North
2041960030,42000.0,84,24,6.3,0,40.847758,-73.830294,Pelham Bay-Country Club-City Island
2041780005,38250.0,88,41,4,0,40.847944,-73.827568,Pelham Bay-Country Club-City Island
2048190034,44177.0,86,32,4.1,0,40.887542,-73.865006,Williamsbridge-Olinville
2048280026,42490.0,91,49,3.7,0,40.889581,-73.86285,Williamsbridge-Olinville
2048280031,42740.0,91,25,4.1,0.1,40.889878,-73.862686,Williamsbridge-Olinville
2048220001,43155.0,97,53,3.8,0,40.890972,-73.862109,Williamsbridge-Olinville
2050430001,34440.0,91,8,5.8,1.3,40.895671,-73.855093,Woodlawn-Wakefield
2033270063,42254.0,79,25,3.6,0.9,40.880197,-73.882133,Norwood
4005400040,41900.0,12,13,6.8,0.9,40.773298,-73.928756,Old Astoria
4125290238,43353.0,11,98,6.5,0.1,40.681005,-73.773449,St. Albans
2033280046,46800.0,65,64,3.4,0.7,40.883161,-73.879751,Norwood
2032180052,39792.0,95,100,4.7,0.1,40.861215,-73.906338,Kingsbridge Heights
2032180054,39792.0,95,42,4.1,1.1,40.861069,-73.906468,Kingsbridge Heights
3073257501,60920.0,14,71,4,0.3,40.600367,-73.95158,Madison
4061720006,27420.0,64,13,7.7,0.7,40.767791,-73.773187,Bayside-Bayside Hills
4004470013,42800.0,99,61,11.3,0.3,40.748483,-73.949282,Hunters Point-Sunnyside-West Maspeth
1020710015,36252.0,111,100,4,0,40.822342,-73.951805,Hamilton Heights
3071040258,34882.0,88,33,4.1,0.7,40.597591,-73.971574,Bensonhurst East
4066300015,48953.0,70,11,3.5,1.1,40.719653,-73.819657,Kew Gardens Hills
4099377501,34579.0,13,36,7.2,0.4,40.713508,-73.784561,Jamaica Estates-Holliswood
2032790016,45983.0,81,100,3.1,0,40.866485,-73.885237,Bedford Park-Fordham North
3011550088,58117.0,95,81,3.8,0.5,40.676221,-73.96194,Crown Heights North
4066300030,36732.0,70,11,3.4,1.1,40.720558,-73.818615,Kew Gardens Hills
4099440001,36594.0,59,53,4.1,0.8,40.713883,-73.782727,Jamaica Estates-Holliswood
4030880001,76980.0,63,85,6.9,0,40.731256,-73.871561,Rego Park
1015270009,39474.0,47,82,4.6,0.6,40.77534,-73.955692,Yorkville
1013470014,28820.0,62,78,4.8,0.7,40.757011,-73.965796,Turtle Bay-East Midtown
1015850036,52245.0,99,100,4.2,0.1,40.777242,-73.944273,Yorkville
1006220056,36700.0,89,40,6.1,1.1,40.735514,-74.003565,West Village
2033270126,52430.0,91,95,3.1,0,40.881102,-73.881704,Norwood
1007660009,40427.0,89,65,3.6,0.8,40.740512,-74.000188,Hudson Yards-Chelsea-Flatiron-Union Square
1012500110,41935.0,83,100,3.7,0,40.791834,-73.976948,Upper West Side
1010430017,41900.0,109,13,7,0.9,40.764028,-73.986322,Clinton
1021700336,29790.0,97,74,3.4,0.8,40.855995,-73.931465,Washington Heights North
4005500010,87995.0,15,44,5.2,0.7,40.768143,-73.928931,Old Astoria
4125290239,86648.0,4,96,3.2,0.4,40.681254,-73.772868,St. Albans
3023220028,62969.0,5,99,5.4,0.2,40.715935,-73.954656,North Side-South Side
3023220010,71188.0,5,55,14.2,0.2,40.716448,-73.954028,North Side-South Side
3050650030,69491.0,88,31,4,0.4,40.655119,-73.955004,Prospect Lefferts Gardens-Wingate
3050650030,69491.0,88,49,4,0.4,40.655119,-73.955004,Prospect Lefferts Gardens-Wingate
3038250021,48000.0,8,1,27.1,0.9,40.665093,-73.891701,East New York (Pennsylvania Ave)
3009640047,34000.0,28,7,4.6,0.6,40.674384,-73.983053,Park Slope-Gowanus
3019090001,25000.0,68,1,7.2,1.8,40.692678,-73.961963,Clinton Hill
3015850037;3015850141;3015850038;3015850039;3015850040,23010.0,13,18,10.8,0.9,40.696428,-73.937745,Stuyvesant Heights
4026110480,147781.0,28,29,51,0.4,40.713811,-73.920595,Maspeth
2030290015,65000.0,10,38,52.4,0.8,40.851171,-73.898837,Mount Hope
2026790001,43335.0,20,9,70.9,2.2,40.824743,-73.899527,Longwood
4050660712,31517.0,24,91,31.5,0.4,40.752901,-73.832578,Flushing
4124940008,56000.0,29,64,39.8,0.3,40.680148,-73.76247,St. Albans
1012300008,67121.0,99,5,23.9,0,40.785886,-73.978474,Upper West Side
1013030046,34900.0,95,96,5.4,0,40.755704,-73.972445,Turtle Bay-East Midtown
1017367502,60678.0,1,99,6.7,0.1,40.816283,-73.938095,Central Harlem North-Polo Grounds
3060780010,407584.0,42,49,5.7,0.8,40.622118,-74.040172,Bay Ridge
1014010032,38850.0,101,43,4.3,0.7,40.766455,-73.964614,Upper East Side-Carnegie Hill
3011180002,250044.0,6,46,9.8,0.5,40.681736,-73.975306,Park Slope-Gowanus
4026780001,51749.0,89,94,0.6,0.1,40.719667,-73.911197,Maspeth
1002387502,38875.0,109,28,17.6,0.4,40.718856,-73.995956,SoHo-TriBeCa-Civic Center-Little Italy
2025260006,39000.0,99,39,5.3,0.9,40.835178,-73.92908,Highbridge
2023720011,26310.0,43,40,5,0.7,40.830615,-73.907262,Claremont-Bathgate
2033350041,34024.0,7,53,9.2,0.7,40.873592,-73.88106,Norwood
2057917501,64355.0,14,73,5.8,0.5,40.88574,-73.907974,Spuyten Duyvil-Kingsbridge
3010810038,35826.0,99,84,3.6,0.6,40.667998,-73.974028,Park Slope-Gowanus
3052680018,44424.0,88,70,3.9,0.7,40.65496,-73.975312,Windsor Terrace
3011070033,43160.0,83,63,3.6,0,40.658809,-73.975354,Windsor Terrace
1005637501,36942.0,34,75,7.7,0.4,40.733584,-73.992015,West Village
1010810101,100142.0,4,96,4.8,0.3,40.766576,-73.992376,Clinton
1021570042,34446.0,96,45,4,0.1,40.852023,-73.930663,Washington Heights North
2023830039,35426.0,1,3,19.1,0.5,40.82398,-73.9131,Morrisania-Melrose
1010070005,625844.0,32,74,10.3,0,40.763256,-73.980611,Midtown-Midtown South
1022150465,77810.0,92,34,4,1,40.874862,-73.910845,Marble Hill-Inwood
2022150465,77810.0,92,34,4,1,40.874862,-73.910845,Marble Hill-Inwood
2031420001,375225.0,46,72,6.3,0.5,40.849759,-73.900794,Mount Hope
2031110015,201100.0,46,5,17.7,0.2,40.846343,-73.884177,East Tremont
2031080008,222305.0,47,100,1.8,0.2,40.846454,-73.885438,East Tremont
4043020050,28705.0,23,55,14.5,0.5,40.773145,-73.837297,College Point
2031510014,26095.0,92,8,4.9,1.4,40.857895,-73.898729,Fordham South
1014997502,102804.0,88,97,2.2,0,40.782557,-73.958832,Upper East Side-Carnegie Hill
1012430008,25272.0,111,49,5,0.6,40.794234,-73.972866,Upper West Side
2042847501,117612.0,69,31,17.6,0.1,40.810355,-73.855546,Soundview-Castle Hill-Clason Point-Harding Park
3033400020,77160.0,42,27,7.4,0.9,40.691599,-73.91884,Bushwick South
3033150001,103551.0,42,100,4.9,0,40.696021,-73.919148,Bushwick South
3023070001,241764.0,5,83,5.8,0.4,40.717523,-73.952808,North Side-South Side
1015320001,198820.0,32,17,11.1,0.6,40.778688,-73.953642,Yorkville
4035450081,36390.0,92,28,4.3,0.8,40.698736,-73.908304,Ridgewood
3048850054,49346.0,88,64,3.3,0.7,40.65003,-73.948499,Erasmus
3033230064,26225.0,88,59,3.6,0.6,40.693041,-73.919765,Bushwick South
3050240023;3050240026;3050240019,86550.0,88,38,3.9,1,40.661709,-73.962997,Prospect Lefferts Gardens-Wingate
3050240019,27500.0,88,100,3.8,0,40.661709,-73.962997,Prospect Lefferts Gardens-Wingate
3050240023,26500.0,88,1,3,3.2,40.661709,-73.962997,Prospect Lefferts Gardens-Wingate
3050240026,32550.0,88,100,4.7,0,40.661709,-73.962997,Prospect Lefferts Gardens-Wingate
1015590033,137238.0,58,46,5.4,0,40.772618,-73.951253,Yorkville
1001977502,110367.0,12,1,37,1.7,40.717217,-74.000602,SoHo-TriBeCa-Civic Center-Little Italy
3014060050,49425.0,94,37,5.3,0.8,40.666483,-73.937777,Crown Heights South
3051730026,39200.0,94,19,4,1,40.643866,-73.948839,Erasmus
3052060037,34900.0,97,42,3.4,0.7,40.637878,-73.958464,Flatbush
3024520019,28600.0,96,59,5.8,0.6,40.706763,-73.950435,North Side-South Side
3052060025,49200.0,92,44,3.5,0.9,40.638896,-73.957847,Flatbush
3075540043,46500.0,93,36,3.8,0.9,40.633552,-73.951729,Flatbush
3024490001,28400.0,104,49,4.7,0.9,40.708975,-73.956104,North Side-South Side
4025730025,457750.0,63,58,3.4,0.3,40.728406,-73.917496,Hunters Point-Sunnyside-West Maspeth
3005070050,59408.0,95,81,2.9,0.1,40.682048,-74.007406,Carroll Gardens-Columbia Street-Red Hook
3053590049,42000.0,96,48,3.6,0.7,40.64109,-73.972111,Kensington-Ocean Parkway
3012270044,39088.0,102,4,3.3,1.1,40.674488,-73.947294,Crown Heights North
3021570037,25500.0,104,83,3.3,0.7,40.707309,-73.965634,North Side-South Side
3012900001,25892.0,96,2,8.6,1,40.666275,-73.950422,Crown Heights South
1020380055;1020387501,61284.0,3,94,5.4,0.3,40.82741,-73.937178,Central Harlem North-Polo Grounds
2031790060,53733.0,4,42,10.6,0.5,40.853952,-73.906026,Mount Hope
2024780018,55000.0,94,32,4.4,0.7,40.832618,-73.921927,West Concourse
2024780024,55000.0,94,30,4.5,0.8,40.833211,-73.921576,West Concourse
4093380069,25424.0,60,42,4.4,0.2,40.701026,-73.822048,Richmond Hill
3019050001,272000.0,61,74,3.6,0.7,40.692336,-73.965678,Clinton Hill
3019050080,272000.0,61,66,3.6,0.7,40.692048,-73.964181,Clinton Hill
3050600039,40300.0,93,31,3.6,0.8,40.65207,-73.963277,Flatbush
1021790106,61185.0,99,53,3.8,0,40.851477,-73.940123,Washington Heights North
1021390170,51140.0,99,95,2.7,0.5,40.844157,-73.94142,Washington Heights South
1001280026,258000.0,87,69,11.4,0.5,40.714181,-74.012845,SoHo-TriBeCa-Civic Center-Little Italy
3063350001,62400.0,92,100,3.7,0.1,40.603605,-73.994962,Bensonhurst West
3067120068,50400.0,94,100,2.5,0.2,40.627189,-73.956683,Midwood
3059380040,57000.0,83,69,3.3,0.6,40.63201,-74.030519,Bay Ridge
4000130105,84760.0,57,21,4.8,0.4,40.740273,-73.956361,Hunters Point-Sunnyside-West Maspeth
