LandUse,BldgArea,NumBldgs,NumFloors,ProxCode,LotType,BoroCode,BBL,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Shape_Leng,Shape_Area,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Latitude,Longitude,NTA
3.0,273583,1,19.0,1.0,3.0,1,1013860033,994016,220119,8c,,106E049,10508.0,,1,,,19v2,,653.42879947,23200.2638459,292032.0,89,20,9.5,0.0,40.770625,-73.964186,Upper East Side-Carnegie Hill
3.0,176799,1,14.0,3.0,3.0,1,1015210001,997037,224908,6b,,108S033,10514.0,,1,,,19v2,,516.473994379,16023.1003921,185943.0,93,84,5.2,0.4,40.78424,-73.95422,Upper East Side-Carnegie Hill
8.0,10000,1,1.0,2.0,5.0,2,2031880008,1011401,253007,3c,,214 016,21110.0,,1,,,19v2,,409.435291056,10473.732844,11560.0,40,35,9.0,0.6,40.86128,-73.902133,Fordham South
3.0,117118,1,8.0,1.0,1.0,1,1017690021,1001089,231237,6b,,108N081,10609.0,,1,,,19v2,,696.915839822,29501.0338196,117118.0,35,66,5.4,0.5,40.801704,-73.939037,East Harlem North
4.0,40832,1,5.0,2.0,3.0,1,1021530043,1002711,248221,3b,,112 019,10803.0,,1,,,19v2,,408.96130514,10452.3253912,40832.0,105,3,9.1,0.4,40.847732,-73.933089,Washington Heights South
4.0,38380,1,5.0,2.0,3.0,1,1021680046,1003465,250512,3a,,112 024,10803.0,,1,,,19v2,,403.591802365,10180.2291814,38380.0,96,1,11.5,1.6,40.854381,-73.930274,Washington Heights North
4.0,42000,1,5.0,3.0,5.0,3,3049010057,998414,175369,23a,,310 031,31509.0,,1,,,19v2,,450.491644396,12640.1405411,42000.0,94,3,6.0,1.1,40.647846,-73.949243,Erasmus
3.0,54264,1,7.0,3.0,5.0,3,3016280024,1004809,190789,17a,,305 012,30605.0,,1,,,19v2,,499.409015395,15049.4037942,57000.0,3,100,2.7,0.1,40.690517,-73.926201,Stuyvesant Heights
4.0,25300,1,4.0,3.0,3.0,3,3048700033,999231,176517,17b,,310 026,31508.0,,1,,,19v2,,302.088755525,5185.63498848,25300.0,96,3,6.6,0.8,40.650971,-73.946448,Erasmus
2.0,39330,1,3.0,1.0,5.0,1,1022010009,1006636,253552,3a,,112 060,10804.0,,1,,,19v2,,802.162644751,30102.5269195,39330.0,71,10,4.9,1.0,40.862558,-73.918432,Marble Hill-Inwood
3.0,49754,1,8.0,2.0,5.0,4,4096970052,1038337,196654,14d,,406 044,44202.0,,1,,,19v2,,464.274274135,13456.1777226,42351.0,4,58,10.7,0.2,40.706176,-73.804371,Briarwood-Jamaica Hills
3.0,244935,1,18.0,2.0,3.0,1,1015010033,996389,224370,6b,,108S022,10513.0,,1,,,19v2,,580.992460003,19329.03117,243585.0,64,31,6.1,0.5,40.782295,-73.955669,Upper East Side-Carnegie Hill
3.0,210988,1,18.0,3.0,3.0,1,1015230001,997302,225361,6b,,108S034,10514.0,,1,,,19v2,,557.905073777,18054.7235733,231700.0,58,74,4.8,0.0,40.785338,-73.953424,Upper East Side-Carnegie Hill
3.0,173873,1,14.0,2.0,3.0,1,1015080072,995407,221977,8c,,108S011,10514.0,,1,,,19v2,,518.52294396,16225.6398654,121715.0,92,59,8.0,0.6,40.776003,-73.960233,Upper East Side-Carnegie Hill
3.0,322346,1,20.0,2.0,3.0,1,1013840001,993160,220034,8c,,106E042,10508.0,,1,,,19v2,,690.73681339,29814.254587,332286.0,71,77,4.9,0.0,40.770607,-73.968367,Upper East Side-Carnegie Hill
3.0,220003,1,20.0,2.0,3.0,1,1013890001,993787,221198,8c,,108S001,10508.0,,1,,,19v2,,530.152779221,16831.5979613,228803.0,79,61,5.7,0.4,40.773696,-73.965621,Upper East Side-Carnegie Hill
4.0,168140,1,10.0,3.0,3.0,1,1018740052,992803,230409,5d,,107S043,10703.0,,1,,,19v2,,449.539055305,12574.8947898,156312.0,116,65,4.6,0.5,40.799234,-73.968877,Upper West Side
3.0,201723,1,19.0,2.0,3.0,1,1018400029,994988,229678,5d,,107S047,10702.0,,1,,,19v2,,519.711585285,16202.8730168,380000.0,90,100,1.8,0.3,40.797011,-73.960791,Upper West Side
4.0,88349,1,6.0,1.0,3.0,1,1016030001,996801,226578,6b,,108S043,10602.0,,1,,,19v2,,609.711840648,20859.0569608,90849.0,94,82,5.1,0.4,40.788619,-73.955246,East Harlem South
8.0,247910,2,6.0,1.0,3.0,1,1014420001,995392,218222,8c,,106E058,10511.0,,1,,,19v2,1.0,1138.12132695,74428.7123825,361820.0,96,88,3.6,0.0,40.765359,-73.960059,Lenox Hill-Roosevelt Island
3.0,97410,1,6.0,1.0,3.0,4,4014500001,1018047,214068,9d,,410 025,40903.0,,1,,,19v2,,635.865508793,23336.9979967,104229.0,91,17,3.7,1.0,40.754424,-73.87836,Jackson Heights
3.0,145625,1,15.0,2.0,3.0,1,1018760007,992956,230800,5d,,107S043,10703.0,,1,,,19v2,,450.547592572,12446.2873699,132597.0,93,67,5.4,0.1,40.800011,-73.968718,Upper West Side
2.0,27614,1,4.0,3.0,5.0,3,3009170058,983099,176039,16b,,306A029,30310.0,,1,,,19v2,,404.423879092,10217.4681398,26614.0,92,82,2.8,0.7,40.649764,-74.004422,Sunset Park East
3.0,72000,1,6.0,1.0,3.0,3,3065870051,992878,162286,22d,,313 064,32002.0,,1,,,19v2,,622.185465,21949.4211629,71990.0,79,68,4.8,0.6,40.612453,-73.968269,Ocean Parkway South
2.0,32400,1,3.0,1.0,5.0,3,3054890025,987628,167596,22d,Y,310A017,31702.0,,1,,,19v2,,561.382367508,18266.0484153,37272.0,80,35,3.5,0.8,40.626982,-73.987878,Borough Park
4.0,48166,1,4.0,1.0,3.0,3,3016050001,1001045,191310,17a,,305 008,30604.0,,1,,,19v2,,456.144252207,12882.2597383,54186.0,89,50,9.3,0.1,40.692018,-73.939159,Stuyvesant Heights
3.0,59723,1,7.0,1.0,3.0,4,4014530010,1018870,214181,9d,,410 026,40903.0,,1,,,19v2,,444.320226582,12236.4782891,57723.0,56,73,5.5,0.7,40.754728,-73.875493,Jackson Heights
8.0,54980,2,8.0,3.0,5.0,1,1015140013,996319,223165,9a,Y,108S023,10514.0,,1,,,19v2,,514.939888133,15991.9310355,45980.0,104,1,32.0,1.4,40.779183,-73.956935,Upper East Side-Carnegie Hill
8.0,54980,2,8.0,3.0,5.0,1,1015140013,996319,223165,9a,Y,108S023,10514.0,,1,,,19v2,,514.939888133,15991.9310355,46231.0,104,1,31.9,1.5,40.779095,-73.956725,Upper East Side-Carnegie Hill
8.0,93967,1,5.0,3.0,5.0,1,1009250012,989367,207175,12c,,102 048,10309.0,,1,,,19v2,1.0,780.566530301,37686.11229560001,114125.0,121,72,4.4,0.0,40.735038,-73.981731,Gramercy
3.0,115602,1,6.0,3.0,5.0,4,4014740058,1017453,212313,9d,,410 014,40903.0,,1,,,19v2,,840.949812452,31997.844767,123694.0,68,52,3.3,0.8,40.749431,-73.880451,Jackson Heights
3.0,50796,1,6.0,2.0,3.0,1,1009150046,990705,210976,8d,,104 022,10308.0,,1,,,19v2,,406.435684796,10324.2731285,59300.0,77,84,3.8,0.1,40.745909,-73.976517,Murray Hill-Kips Bay
8.0,83077,2,4.0,1.0,3.0,2,2033510001,1018844,258257,1d,,214 078,21203.0,,1,,,19v2,1.0,833.056786563,43090.1241143,96000.0,105,44,10.4,0.4,40.875156,-73.875217,Norwood
3.0,32520,1,6.0,3.0,5.0,1,1010360054,987019,216315,8c,,105N044,10403.0,,1,,,19v2,,358.467636243,7826.2154667,32520.0,119,75,4.6,0.7,40.760411,-73.989409,Clinton
3.0,51912,1,7.0,2.0,3.0,1,1015050056,996570,225584,6b,,108S032,10513.0,,1,,,19v2,,391.542206076,9533.76171335,53612.0,120,81,3.6,0.6,40.785687,-73.955298,Upper East Side-Carnegie Hill
8.0,29538,2,8.0,3.0,5.0,1,1018760030,993434,230543,5d,,107S043,10703.0,,1,,,19v2,,298.729061927,4871.96740632,29538.0,93,99,4.3,0.2,40.79933,-73.966533,Upper West Side
4.0,71896,1,6.0,2.0,3.0,1,1021420224,1001175,247689,3b,,112 009,10802.0,,1,,,19v2,,511.973308204,15688.249569,67896.0,94,1,12.6,0.5,40.84625,-73.938689,Washington Heights South
4.0,76267,1,6.0,1.0,3.0,2,2029850038,1016055,246110,3d,,215 097,21106.0,,1,,,19v2,,438.956700708,11438.8864871,76268.0,109,8,6.4,0.8,40.842378,-73.885315,East Tremont
2.0,23800,1,4.0,3.0,5.0,3,3035110068,1006466,181996,17b,,316 043,31201.0,,1,,,19v2,,351.561125364,7496.38864858,23800.0,89,1,5.5,1.7,40.666334,-73.919566,Brownsville
4.0,28800,1,4.0,2.0,3.0,3,3048090006,998079,179447,17b,,310 016,31506.0,,1,,,19v2,,411.796977224,10595.3313231,29664.0,88,79,3.1,0.8,40.659297,-73.95047,Prospect Lefferts Gardens-Wingate
4.0,43662,1,6.0,1.0,3.0,3,3050300045,997847,180108,17b,,310 015,31601.0,,1,,,19v2,,404.918799446,10246.4250572,40703.0,29,75,8.3,0.6,40.660799,-73.951226,Prospect Lefferts Gardens-Wingate
2.0,25280,1,4.0,3.0,5.0,3,3050650065,997239,177729,17b,,310 014,31601.0,,1,,,19v2,,342.278906861,7287.78811605,25300.0,88,78,3.3,0.6,40.654594,-73.952903,Prospect Lefferts Gardens-Wingate
4.0,90744,1,6.0,1.0,5.0,2,2024760050,1005330,241073,3b,,210S023,20907.0,,1,,,19v2,,616.067188137,23714.4895361,90744.0,94,83,3.8,0.6,40.828392,-73.923392,West Concourse
3.0,94455,1,15.0,3.0,3.0,1,1018690001,991922,229277,5d,,107S035,10703.0,,1,,,19v2,,368.51095127,8481.26579885,100752.0,93,70,4.2,0.0,40.796018,-73.972638,Upper West Side
4.0,26150,1,6.0,1.0,3.0,1,1021270029,1001645,245975,3b,,112 007,10801.0,,1,,,19v2,,324.864272681,6089.59671035,26150.0,105,13,9.3,1.0,40.841918,-73.937305,Washington Heights South
3.0,132877,1,17.0,3.0,3.0,1,1018370029,994622,228982,5d,,107S040,10702.0,,1,,,19v2,,436.466602106,11900.5133878,130693.0,93,84,3.6,0.5,40.795055,-73.962223,Upper West Side
2.0,27695,1,5.0,2.0,5.0,1,1021610083,1003949,250723,3a,,112 032,10803.0,,1,,,19v2,,358.743248518,7942.65651779,27695.0,102,66,4.0,0.9,40.854558,-73.928795,Washington Heights North
2.0,28200,1,4.0,3.0,5.0,3,3014330028,1007897,185664,17a,,307 008,30508.0,,1,,,19v2,,403.200132938,10159.7728982,32500.0,8,60,3.5,0.6,40.676552,-73.914838,Ocean Hill
3.0,27108,1,6.0,3.0,5.0,1,1005520010,984203,205924,12c,,103 018,10207.0,,1,,,19v2,,328.012126905,6468.41548117,27108.0,119,37,3.7,0.8,40.732014,-73.999913,West Village
3.0,44838,1,6.0,2.0,5.0,3,3013160010,998008,181073,17b,,307 067,30504.0,,1,,,19v2,,403.721756527,10186.2898581,44838.0,91,6,7.6,0.8,40.663925,-73.95055,Prospect Lefferts Gardens-Wingate
4.0,42000,1,5.0,3.0,5.0,3,3049010063,998404,175488,23a,,310 031,31509.0,,1,,,19v2,,454.568666016,12856.2721846,42000.0,94,97,5.7,0.1,40.648535,-73.949318,Erasmus
3.0,43200,1,6.0,2.0,5.0,1,1020950023,998169,241262,3b,,111N047,10710.0,,1,,,19v2,,414.221408184,10723.0528942,43200.0,95,34,4.0,1.0,40.828684,-73.949813,Hamilton Heights
3.0,52000,1,10.0,2.0,5.0,1,1016030060,997017,226578,6b,,108S043,10602.0,,1,,,19v2,,360.76220288,7895.31223477,54600.0,94,87,4.1,0.0,40.788915,-73.954144,East Harlem South
8.0,46924,1,4.0,1.0,3.0,2,2042930031,1022012,250515,4a,,220 013,21510.0,,1,,,19v2,,503.347445236,15167.3713549,60349.0,6,11,14.0,0.5,40.854415,-73.863732,Pelham Parkway
